gene,param value_min,changed param,total QALYs disc_min,total disc cost_min,cost per QALY_min,total LE_min,icers_min,param value_max,strategy,pretty_strategy,total QALYs disc_max,total disc cost_max,cost per QALY_max,total LE_max,formatted_param,icers_max,comparator,pretty_comparator,bc_icer,icer_diff,width_upper,width_lower,order
PMS2,43801.042669999995,cost init OC local,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,0.0,66920.48512,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,Cost FY Local OC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,0
PMS2,58997.86886,cost init OC regional,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,0.0,91608.48623000001,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,Cost FY Regional OC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,1
PMS2,92875.06795,cost init OC distant,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,0.0,133783.40349,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,Cost FY Distant OC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,2
PMS2,5913.50032,cost OC local,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,0.0,8769.72808,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,Cost Local OC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,3
PMS2,5913.50032,cost OC regional,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,0.0,8769.72808,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,Cost Regional OC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,4
PMS2,5913.50032,cost OC distant,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,0.0,8769.72808,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,Cost Distant OC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,5
PMS2,80951.06985,cost end OC,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,0.0,115848.41759,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,Cost End of Life OC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,6
PMS2,21707.3626,cost init EC local,23.040307593548135,4466.889560049078,193.87282665010596,47.36085618160198,0.0,31330.99441,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4495.805193412426,195.12782870448154,47.36085618160198,Cost FY Local EC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,7
PMS2,38837.44851,cost init EC regional,23.040307593548135,4467.530298490668,193.90063610703223,47.36085618160198,0.0,57313.50374,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4481.578039938935,194.51033896760515,47.36085618160198,Cost FY Regional EC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,8
PMS2,61146.864310000004,cost init EC distant,23.040307593548135,4467.160841462499,193.88460085981734,47.36085618160198,0.0,93713.10526000001,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4477.249366515559,194.3224650251328,47.36085618160198,Cost FY Distant EC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,9
PMS2,1354.6197,cost EC local,23.040307593548135,4461.2252034049925,193.62698111956837,47.36085618160198,0.0,2042.4542099999999,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4496.18873783131,195.14447537542233,47.36085618160198,Cost Local EC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,10
PMS2,1354.6197,cost EC regional,23.040307593548135,4469.085763734893,193.9681467180737,47.36085618160198,0.0,2042.4542099999999,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4473.549340735292,194.16187577235291,47.36085618160198,Cost Regional EC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,11
PMS2,1354.6197,cost EC distant,23.040307593548135,4470.1207304869295,194.01306655032138,47.36085618160198,0.0,2042.4542099999999,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.5685070164245,194.03250103606672,47.36085618160198,Cost Distant EC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,12
PMS2,39750.56253,cost end EC,23.040307593548135,4468.305343761129,193.93427477558356,47.36085618160198,0.0,56917.51337,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4490.776586935382,194.9095761287888,47.36085618160198,Cost End of Life EC,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,13
PMS2,6941.44872,cost HSBO,23.040307593548135,3562.4605616783797,154.61861987797238,47.36085618160198,0.0,8551.176080000001,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4300.432027854023,186.64820382251546,47.36085618160198,Cost Hyst (+/- BSO),0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,14
PMS2,6620.9133600000005,cost surgical comps,23.040307593548135,4447.316881630682,193.023329379337,47.36085618160198,0.0,9931.37004,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4493.1553845456365,195.01282117448088,47.36085618160198,Cost Surgical Comps,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,15
PMS2,4657.0536,cost oophorectomy,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,0.0,5839.176960000001,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,Cost Ooph,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,16
PMS2,1535.670168,cost init surveillance,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,0.0,2303.505252,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,Cost FY Surveillance,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,17
PMS2,1100.72392,cost surveillance,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,0.0,1651.08588,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,Cost Surveillance,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,18
PMS2,0.015,U init hysterectomy,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,0.0,0.035,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,DU Initial Hyst,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,19
PMS2,0.015,U init HSBO,23.044175599838816,4470.2361330881595,193.98550899427389,47.36085618160198,0.0,0.035,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.036439587257462,4470.2361330881595,194.05065249583348,47.36085618160198,DU Initial Hyst-BSO,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,20
PMS2,0.95,U hysterectomy,22.700366598518364,4470.2361330881595,196.9235216395108,47.36085618160198,0.0,1.0,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,U Hysterectomy,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,21
PMS2,0.86,U HSBO,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,0.0,0.95,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040307593548135,4470.2361330881595,194.01807527690897,47.36085618160198,U Early Menopause,0.0,,,194.0180752769104,0.0,-194.0180752769104,194.0180752769104,22
