gene,param value_min,changed param,total QALYs disc_min,total disc cost_min,cost per QALY_min,total LE_min,icers_min,param value_max,strategy,pretty_strategy,total QALYs disc_max,total disc cost_max,cost per QALY_max,total LE_max,formatted_param,icers_max,comparator,pretty_comparator,bc_icer,icer_diff,width_upper,width_lower,order
MSH6,43801.042669999995,cost init OC local,22.490112844902853,15262.79605407388,678.6447075356953,46.0624107018831,19950.576304005685,66920.48512,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15398.428360566997,684.6754601347805,46.0624107018831,Cost FY Local OC,20144.319506469823,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,193.74320246413845,136.32528324359373,57.41791922054472,0
MSH6,58997.86886,cost init OC regional,22.490112844902853,15225.235493208584,676.9746153879003,46.0624107018831,19868.52758953308,91608.48623000001,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15454.549992640139,687.1708514411812,46.0624107018831,Cost FY Regional OC,20279.8327192811,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,411.3051297480197,271.83849605487194,139.46663369314774,1
MSH6,92875.06795,cost init OC distant,22.490112844902853,15220.14842602704,676.7484241181354,46.0624107018831,19859.619309024867,133783.40349,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15983.987595327972,710.7117561195596,46.0624107018831,Cost FY Distant OC,21227.67151906393,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,1368.0522100390626,1219.6772958377005,148.37491420136212,2
MSH6,5913.50032,cost OC local,22.490112844902853,15247.666628193258,677.971992997313,46.0624107018831,19937.915647957383,8769.72808,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15513.088170958768,689.7736920192754,46.0624107018831,Cost Local OC,20274.11411847125,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,336.1984705138675,266.1198952450213,70.07857526884618,3
MSH6,5913.50032,cost OC regional,22.490112844902853,15260.555229701358,678.5450715584116,46.0624107018831,19934.190543228062,8769.72808,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15464.144349397795,687.5974547589956,46.0624107018831,Cost Regional OC,20288.26001793538,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,354.06947470731757,280.2657947091502,73.80367999816735,4
MSH6,5913.50032,cost OC distant,22.490112844902853,15268.35420876625,678.8918452326335,46.0624107018831,19946.214601154137,8769.72808,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15434.528115280387,686.2805990223593,46.0624107018831,Cost Distant OC,20242.59925751823,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,296.38465636409455,234.60503429200253,61.779622072092025,5
MSH6,80951.06985,cost end OC,22.490112844902853,15238.733339240893,677.574783387296,46.0624107018831,19896.059857304575,115848.41759,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,16005.393830111649,711.6635625836401,46.0624107018831,Cost End of Life OC,21231.528474302406,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,1335.4686169978304,1223.5342510761766,111.93436592165381,6
MSH6,21707.3626,cost init EC local,22.490112844902853,15289.240367250686,679.8205270328749,46.0624107018831,20007.994223225964,31330.99441,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15408.061074300944,685.1037689565447,46.0624107018831,Cost FY Local EC,20007.994223225956,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,7.275957614183426e-12,-2.7284841053187847e-10,2.6557245291769505e-10,7
MSH6,38837.44851,cost init EC regional,22.490112844902853,15292.028312965267,679.9444902043274,46.0624107018831,20007.994223225956,57313.50374,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15348.948817990735,682.4754025842699,46.0624107018831,Cost FY Regional EC,20007.994223225964,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,7.275957614183426e-12,-2.6557245291769505e-10,2.7284841053187847e-10,8
MSH6,61146.864310000004,cost init EC distant,22.490112844902853,15290.743332958096,679.8873548748593,46.0624107018831,20007.994223225956,93713.10526000001,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15330.925775868425,681.6740263418917,46.0624107018831,Cost FY Distant EC,20007.994223225956,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,0.0,-2.7284841053187847e-10,2.7284841053187847e-10,9
MSH6,1354.6197,cost EC local,22.490112844902853,15262.16524124015,678.6166590844456,46.0624107018831,20007.99422322599,2042.4542099999999,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15420.57884407503,685.6603588616471,46.0624107018831,Cost Local EC,20007.994223225982,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,7.275957614183426e-12,-2.473825588822365e-10,2.4010660126805305e-10,10
MSH6,1354.6197,cost EC regional,22.490112844902853,15298.185497342523,680.2182631471187,46.0624107018831,20007.994223225967,2042.4542099999999,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15316.836000412814,681.0475388025549,46.0624107018831,Cost Regional EC,20007.994223225975,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,7.275957614183426e-12,-2.546585164964199e-10,2.6193447411060333e-10,11
MSH6,1354.6197,cost EC distant,22.490112844902853,15302.530641851492,680.4114655796246,46.0624107018831,20007.994223225982,2042.4542099999999,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15304.321440655041,680.491091627564,46.0624107018831,Cost Distant EC,20007.994223225964,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,1.8189894035458565e-11,-2.6557245291769505e-10,2.473825588822365e-10,12
MSH6,39750.56253,cost end EC,22.490112844902853,15294.73625069396,680.0648959020386,46.0624107018831,20007.994223225964,56917.51337,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15390.82174090664,684.3372395258928,46.0624107018831,Cost End of Life EC,20007.994223225967,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,3.637978807091713e-12,-2.6193447411060333e-10,2.6557245291769505e-10,13
MSH6,6941.44872,cost HSBO,22.490112844902853,14106.682877145948,627.2393106441473,46.0624107018831,20007.994223225967,8551.176080000001,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15079.216345666062,670.4820224627556,46.0624107018831,Cost Hyst (+/- BSO),20007.994223225956,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,1.0913936421275139e-11,-2.7284841053187847e-10,2.6193447411060333e-10,14
MSH6,6620.9133600000005,cost surgical comps,22.490112844902853,15251.311640104253,678.1340647457357,46.0624107018831,19929.855207253277,9931.37004,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15354.672706004192,682.7299094448149,46.0624107018831,Cost Surgical Comps,20086.133239198643,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,156.27803194536682,78.1390159724142,78.13901597295262,15
MSH6,4657.0536,cost oophorectomy,22.490112844902853,14663.24003230409,651.9860586483165,46.0624107018831,17672.188258249003,5839.176960000001,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15168.038436387635,674.4314064135659,46.0624107018831,Cost Ooph,19515.263174710617,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,1843.0749164616136,-492.7310485156122,2335.805964977226,16
MSH6,1535.670168,cost init surveillance,22.490112844902853,15302.992173054223,680.4319870952753,46.0624107018831,20007.994223225956,2303.505252,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15302.992173054223,680.4319870952753,46.0624107018831,Cost FY Surveillance,20007.994223225956,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,0.0,-2.7284841053187847e-10,2.7284841053187847e-10,17
MSH6,1100.72392,cost surveillance,22.490112844902853,15302.992173054223,680.4319870952753,46.0624107018831,20007.994223225956,1651.08588,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15302.992173054223,680.4319870952753,46.0624107018831,Cost Surveillance,20007.994223225956,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,0.0,-2.7284841053187847e-10,2.7284841053187847e-10,18
MSH6,0.015,U init hysterectomy,22.495327064422195,15302.992173054223,680.2742689283629,46.0624107018831,19634.204263881344,0.035,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.48489862538351,15302.992173054223,680.5897784114741,46.0624107018831,DU Initial Hyst,20396.292586335687,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,762.0883224543431,388.29836310945757,373.7899593448856,19
MSH6,0.015,U init HSBO,22.493715490920348,15302.992173054223,680.3230075187587,46.0624107018831,20126.41874443282,0.035,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.48651019888536,15302.992173054223,680.5410015918246,46.0624107018831,DU Initial Hyst-BSO,19890.955177524043,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,235.46356690877656,-117.03904570218583,-118.42452120659073,20
MSH6,0.95,U hysterectomy,21.944381766451205,15302.992173054223,697.3535338530062,46.0624107018831,99877.68738612514,1.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,15302.992173054223,680.4319870952753,46.0624107018831,U Hysterectomy,20007.994223225956,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,79869.69316289917,-2.7284841053187847e-10,-79869.69316289891,21
MSH6,0.86,U HSBO,22.489461614004973,15302.992173054223,680.4516904719727,46.0624107018831,11941.033086584039,0.95,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490926883525205,15302.992173054223,680.4073594789814,46.0624107018831,U Early Menopause,128634.0643501292,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,116693.03126354517,108626.07012690298,8066.9611366421905,22
MSH6,0.73,U init EC local,22.488954783347552,15302.992173054223,680.4670257234749,46.0624107018831,20007.994223225956,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.49080768183604,15302.992173054223,680.4109656503435,46.0624107018831,U FY Local EC,20007.994223225694,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,2.6193447411060333e-10,-5.347828846424818e-10,2.7284841053187847e-10,23
MSH6,0.73,U init EC regional,22.489823248122814,15302.992173054223,680.4407488765629,46.0624107018831,20007.994223225956,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490286602970883,15302.992173054223,680.4267301348109,46.0624107018831,U FY Regional EC,20007.994223225694,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,2.6193447411060333e-10,-5.347828846424818e-10,2.7284841053187847e-10,24
MSH6,0.49,U init EC distant,22.489996543023256,15302.992173054223,680.4355057938614,46.0624107018831,20007.994223225956,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490229146782454,15302.992173054223,680.428468433081,46.0624107018831,U FY Distant EC,20007.994223225694,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,2.6193447411060333e-10,-5.347828846424818e-10,2.7284841053187847e-10,25
MSH6,0.73,U EC local,22.469903697408913,15302.992173054223,681.0439590276867,46.0624107018831,20007.994223226215,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.502238333399223,15302.992173054223,680.0653315603972,46.0624107018831,U Local EC,20007.994223226215,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,0.0,-1.4551915228366852e-11,1.4551915228366852e-11,26
MSH6,0.73,U EC regional,22.487703456273653,15302.992173054223,680.504890275266,46.0624107018831,20007.994223225956,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.49155847808037,15302.992173054223,680.388252684583,46.0624107018831,U Regional EC,20007.994223226735,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,7.785274647176266e-10,5.056790541857481e-10,2.7284841053187847e-10,27
MSH6,0.49,U EC distant,22.489875929844168,15302.992173054223,680.4391549687067,46.0624107018831,20007.994223226473,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490349759961532,15302.992173054223,680.4248193728579,46.0624107018831,U Distant EC,20007.994223226735,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,2.6193447411060333e-10,5.056790541857481e-10,-2.4374458007514477e-10,28
MSH6,0.65,U init OC local,22.48958204724376,15302.992173054223,680.448046606971,46.0624107018831,20022.613008521574,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490643642561956,15302.992173054223,680.4159283416145,46.0624107018831,U FY Local OC,19993.39676910827,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,29.21623941330472,-14.597454117960297,-14.618785295344424,29
MSH6,0.65,U init OC regional,22.489471738738693,15302.992173054223,680.4513841334222,46.0624107018831,20030.23108760198,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490753951067028,15302.992173054223,680.4125911629656,46.0624107018831,U FY Regional OC,19985.806677281285,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,44.42441032069473,-22.18754594494385,-22.236864375750883,30
MSH6,0.49,U init OC distant,22.488410592341438,15302.992173054223,680.4834921622139,46.0624107018831,20067.059455727744,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.491815097464276,15302.992173054223,680.3804898244731,46.0624107018831,U FY Distant OC,19949.27567462328,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,117.78378110446283,-58.71854860294843,-59.0652325015144,31
MSH6,0.65,U OC local,22.482017110163923,15302.992173054223,680.6770094546309,46.0624107018831,20212.865414021504,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.498208579641787,15302.992173054223,680.1871410731616,46.0624107018831,U Local OC,19807.234379895894,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,405.6310341256103,-200.75984333033557,-204.87119079527474,32
MSH6,0.65,U OC regional,22.483855526506293,15302.992173054223,680.6213531755474,46.0624107018831,20225.693027461595,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.496370163299414,15302.992173054223,680.2427263585629,46.0624107018831,U Regional OC,19794.931906884398,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,430.7611205771973,-213.06231634183132,-217.69880423536597,33
MSH6,0.49,U OC distant,22.484938745900962,15302.992173054223,680.5885640157228,46.0624107018831,20191.0221451054,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.49528694390476,15302.992173054223,680.2754822027583,46.0624107018831,U Distant OC,19828.254721673602,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,362.7674234317965,-179.7395015526272,-183.0279218791693,34
MSH6,0.033,U surgical comps,22.490388140126463,15302.992173054223,680.4236582182958,46.0624107018831,19999.780226976894,0.053,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.489837549679248,15302.992173054223,680.44031617616,46.0624107018831,DU Surgical Complications,20016.214969294513,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,16.434742317618657,8.220746068283916,8.213996249334741,35
MSH6,0.0013599999999999999,surgical mortality,22.49604183083408,15307.616875422302,680.4582330764072,46.080384366816105,19854.04923682302,0.00204,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.4841853432618,15298.36808764059,680.4057097948314,46.04444207175208,Surgical Mortality,20164.39712017309,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,310.34788335007033,156.40289694685998,153.94498640321035,36
MSH6,-5,oc lifetime risk,22.80269581279409,11234.152386905134,492.6677301287288,46.859583459457326,9852.142076736753,5,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,21.148081417118416,32066.113942275402,1516.265864019198,42.714951980560315,OC Lifetime Risk,-160321.06866262006,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,170173.21073935681,-180329.0628858463,10155.852146489477,37
MSH6,-5,ec lifetime risk,22.593726166064236,14610.481544028507,646.6609994580461,46.27155493849088,20006.93215168494,5,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,21.51601541757719,21308.839032482687,990.3710616917826,44.28576245435441,EC Lifetime Risk,20008.15492506817,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,1.2227733832296508,0.16070184194177273,1.062071541287878,38
MSH6,0.76,local ec surv,22.418974663562782,15359.943296253883,685.1313910095168,45.80749438091955,20007.994223226728,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.506447208151588,15282.007539242884,679.005771008936,46.12511095144022,Local EC Survival,20007.994223226473,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,2.546585164964199e-10,2.4374458007514477e-10,-4.984030965715647e-10,39
MSH6,0.5519999999999999,regional ec surv,22.484163034149464,15302.830198570975,680.6048406306556,46.044903548053696,20007.994223226695,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.516191204016817,15282.756009961904,678.7451692644851,46.15506543458979,Regional EC Survival,20007.994223226473,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,2.219167072325945e-10,2.4374458007514477e-10,-4.656612873077393e-10,40
MSH6,0.13440000000000002,distant ec surv,22.489941264653133,15302.903490251761,680.43323502596,46.061905394574396,20007.99422322648,0.2016,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.49028541061314,15303.080514771551,680.4306942031978,46.06292866279678,Distant EC Survival,20007.994223226466,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,1.4551915228366852e-11,2.3646862246096134e-10,-2.510205376893282e-10,41
MSH6,0.7392000000000001,local oc surv,22.466678409433932,15240.383547221456,678.3549962072676,45.96208690222164,20526.30007609893,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.500295269825223,15317.931360326878,680.7880152963817,46.10849009926286,Local OC Survival,19795.660720043612,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,730.6393560553188,-212.33350318261728,-518.3058528727015,42
MSH6,0.6016,regional oc surv,22.475207700145052,15237.940421343716,677.9888588635989,46.00601028828817,20423.99053680267,0.9024,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.513652731179622,15375.27910615994,682.9313434717059,46.16026657311722,Regional OC Survival,19368.81619074382,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,1055.1743460588514,-639.1780324824103,-415.996313576441,43
MSH6,0.23359999999999997,distant oc surv,22.485330343843955,15267.790319100033,679.0111635286718,46.0447703844184,20116.019178597653,0.3504,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.495317463957324,15340.949682228114,681.9619108202339,46.08225486543038,Distant OC Survival,19891.51841474785,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,224.50076384980275,-116.4758084783789,-108.02495537142386,44
MSH6,1.0,risk ac death oc surg,22.49011284490286,15302.99217305454,680.4319870952892,46.0624107018831,20007.99422322623,1.4,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.49011284490286,15302.99217305454,680.4319870952892,46.0624107018831,RR for AC Death Post-Ooph,10979.271337905766,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,9028.722885320463,-9028.722885320463,0.0,45
MSH6,0.75,risk oc tubal ligation,22.533336477098825,14646.653107885888,649.9993075935131,46.18237517645317,15211.099047057465,0.75,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.533336477098825,14646.653107885888,649.9993075935131,46.18237517645317,RR for OC Post-Ooph,15211.099047057465,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,0.0,-4796.895176168764,4796.895176168764,46
MSH6,0.574,ec stage dist nat hist,22.47440685613251,15354.112522836578,683.1821022518758,46.00608497053217,20007.99422322595,0.866,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.510114686717742,15227.185436786902,676.4597003929,46.12601504132212,Prob Early-Stage EC Nat Hist,20007.99422322698,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,1.0295480024069548e-09,7.494236342608929e-10,2.801243681460619e-10,47
MSH6,0.72,ec stage dist intervention,22.488710656089335,15308.864169451595,680.7355211938915,46.05719259874749,20007.994223225436,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.491257931232933,15298.257105673803,680.1868153594723,46.06673197799247,Prob Early-Stage EC Intervention,20007.994223226207,"HSBO: 40, Survey: Never",Hyst-BSO: 40,20007.99422322623,7.712515071034431e-10,-2.1827872842550278e-11,7.930793799459934e-10,48
