gene,strategy,total QALYs,total QALYs disc,total LE,healthy,HSBO total,hysterectomy total,HSBO false positive,total disc cost,total cost,OC incidence,OC death,EC incidence,EC death,Cancer Incidence,Cancer Mortality,HSBO death comps,lifetime ec risk,lifetime oc risk,lifetime total risk,changed param,param value,cost per QALY,icers
MLH1,"HSBO: 40, Survey: Never",39.82779271137987,21.938084673909728,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,9260.77744852168,14741.090608353094,0.0196991105218074,0.0165616802342504,0.0187055991075023,0.008887985711154,0.0384047096293098,0.0254496659454044,0.001622844089211,0.408,0.1508,0.5588,U hysterectomy,0.95,422.13245076655346,3393.1224877081995
MLH1,"HSBO: 40, Survey: 35",39.85845634829923,21.93036834451759,46.804626459445224,0.0,0.953603425772433,0.0,0.2485233749558244,13406.497718164022,20476.54278130692,0.0181247843521519,0.0138986752465264,0.0172159788915075,0.0075933010974645,0.0353407632436595,0.021491976343991,0.0016273635333042,0.408,0.1508,0.5588,U hysterectomy,0.95,611.3211373175834,
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",39.56585272846511,21.923502773699365,45.972678397218566,0.0,0.8634156099182654,0.0470003296260798,0.0,15934.970023119404,28614.030351271493,0.0589460680581647,0.0485234355691594,0.0187055991075023,0.008887985711154,0.0776516671656671,0.0574114212803134,0.0015245912395754,0.408,0.1508,0.5588,U hysterectomy,0.95,726.8441629790959,
MLH1,"HSBO: 50, Survey: 35",39.550567983165486,21.921876621375368,46.14972192565577,0.0,0.8586516583744268,0.0,0.5444534115936577,20113.179873869787,35330.85697897707,0.03829928131639,0.0270004516970381,0.0829739464669805,0.030058416405121,0.1212732277833705,0.0570588681021592,0.0014711887718714,0.408,0.1508,0.5588,U hysterectomy,0.95,917.493525816947,
MLH1,"HSBO: 40, Survey: 30",39.84112966883058,21.864379083373315,46.98788378455932,0.0,0.9626039487234548,0.0,0.4399816993727548,16840.247367411976,23797.676259517433,0.0144056166894854,0.0100619882851262,0.013686090482717,0.0056003168657673,0.0280917071722025,0.0156623051508936,0.0016410502527545,0.408,0.1508,0.5588,U hysterectomy,0.95,770.2138397434793,
MLH1,"HSBO: 50, Survey: 30",39.612915425995666,21.858084814454042,46.5024528321978,0.0,0.8922234207253964,0.0,0.6593321422323647,21811.401082278313,34808.050314998356,0.0293594378488808,0.019773339317007,0.0624274736593101,0.0222519992958863,0.091786911508191,0.0420253386128934,0.0015252897727675,0.408,0.1508,0.5588,U hysterectomy,0.95,997.864235015464,
MLH1,"HSBO: Never, Survey: 35",39.27753955126071,21.84210729554705,45.72644955520425,0.0,0.7434331141677147,0.0,0.7434331141677147,23072.173711805797,43689.997413950536,0.0525172090857398,0.0430131248529102,0.1313900717849738,0.0409898896944808,0.1839072808707136,0.084003014547391,0.001263938783821,0.408,0.1508,0.5588,U hysterectomy,0.95,1056.3162885162424,
MLH1,"HSBO: 50, Survey: Never",38.98266965180536,21.81462024828483,45.070752937906924,0.0,0.7746934334155815,0.0,0.0,15060.363499224943,30176.125818038898,0.0567680263921268,0.0469018126070309,0.139388968230795,0.0586923705300076,0.1961569946229218,0.1055941831370386,0.0013453407684675,0.408,0.1508,0.5588,U hysterectomy,0.95,690.3793569548413,
MLH1,"HSBO: Never, Survey: 30",39.37600313611554,21.782703004463272,46.13780877470942,0.0,0.8068206715333235,0.0,0.8068206715333235,24006.83822174886,40856.07851010294,0.0398981070160447,0.0327345850465168,0.098314667303818,0.0303546695566397,0.1382127743198627,0.0630892546031565,0.0013716711094577,0.408,0.1508,0.5588,U hysterectomy,0.95,1102.105565908412,
MLH1,"HSBO: 35, Survey: Never",39.710328765369155,21.75567918979493,47.013529982513596,0.0,0.9738591443776112,0.0,0.0,8641.853298490454,12068.733704030437,0.0099683062188892,0.0081501133507913,0.0094655613868933,0.0045585353978708,0.0194338676057825,0.0127086487486621,0.0016635366623786,0.408,0.1508,0.5588,U hysterectomy,0.95,397.222868709341,0.0
