gene,param value_min,changed param,total QALYs disc_min,total disc cost_min,cost per QALY_min,total LE_min,icers_min,param value_max,strategy,pretty_strategy,total QALYs disc_max,total disc cost_max,cost per QALY_max,total LE_max,formatted_param,icers_max,comparator,pretty_comparator,bc_icer,icer_diff,width_upper,width_lower,order
MSH2,43801.042669999995,cost init OC local,22.226273877355997,9668.614734953902,435.0083504011994,46.57880990767861,5136.541684582029,66920.48512,"HSBO: 40, Survey: Never",Hyst-BSO: 40,22.226273877355997,9747.600714828186,438.56207156517524,46.57880990767861,Cost FY Local OC,5283.357980453422,"HSBO: 35, Survey: Never",Hyst-BSO: 35,5180.052301261716,146.81629587139287,103.30567919170608,43.51061667968679,0
MSH2,58997.86886,cost init OC regional,22.226273877355997,9654.187068437577,434.3592237596428,46.57880990767861,5058.975163591691,91608.48623000001,"HSBO: 40, Survey: Never",Hyst-BSO: 40,22.226273877355997,9765.770400904326,439.3795583907404,46.57880990767861,Cost FY Regional OC,5416.047292601688,"HSBO: 35, Survey: Never",Hyst-BSO: 35,5180.052301261716,357.0721290099973,235.99499133997233,121.07713767002497,1
MSH2,92875.06795,cost init OC distant,22.226273877355997,9651.655078578873,434.24530498618236,46.57880990767861,5051.334745100317,133783.40349,"HSBO: 40, Survey: Never",Hyst-BSO: 40,22.226273877355997,10023.857847360998,450.99137636260514,46.57880990767861,Cost FY Distant OC,6238.141410664681,"HSBO: 35, Survey: Never",Hyst-BSO: 35,5180.052301261716,1186.8066655643634,1058.0891094029648,128.71755616139853,2
MSH2,5913.50032,cost OC local,22.226273877355997,9657.459266521118,434.50644583121436,46.57880990767861,5120.348680460789,8769.72808,"HSBO: 40, Survey: Never",Hyst-BSO: 40,22.226273877355997,9823.277509499194,441.96690654060075,46.57880990767861,Cost Local OC,5406.773824240169,"HSBO: 35, Survey: Never",Hyst-BSO: 35,5180.052301261716,286.42514377938005,226.72152297845332,59.70362080092673,3
MSH2,5913.50032,cost OC regional,22.226273877355997,9670.767765718416,435.1052191240629,46.57880990767861,5112.678102716213,8769.72808,"HSBO: 40, Survey: Never",Hyst-BSO: 40,22.226273877355997,9772.739147400904,439.69309481772,46.57880990767861,Cost Regional OC,5435.902460746023,"HSBO: 35, Survey: Never",Hyst-BSO: 35,5180.052301261716,323.22435802981,255.85015948430737,67.37419854550262,4
MSH2,5913.50032,cost OC distant,22.226273877355997,9675.077238523985,435.2991100492512,46.57880990767861,5126.081583610704,8769.72808,"HSBO: 40, Survey: Never",Hyst-BSO: 40,22.226273877355997,9756.37413930559,438.9568036973273,46.57880990767861,Cost Distant OC,5385.0034103889275,"HSBO: 35, Survey: Never",Hyst-BSO: 35,5180.052301261716,258.9218267782235,204.95110912721157,53.97071765101191,5
MSH2,80951.06985,cost end OC,22.226273877355997,9659.884361145414,434.6155551959994,46.57880990767861,5081.713165375903,115848.41759,"HSBO: 40, Survey: Never",Hyst-BSO: 40,22.226273877355997,10043.325763684075,451.8672728997621,46.57880990767861,Cost End of Life OC,6254.9795587323215,"HSBO: 35, Survey: Never",Hyst-BSO: 35,5180.052301261716,1173.2663933564181,1074.9272574706056,98.33913588581254,6
MSH2,21707.3626,cost init EC local,22.226273877355997,9678.265243535638,435.44254412323244,46.57880990767861,5140.918951713305,31330.99441,"HSBO: 40, Survey: Never",Hyst-BSO: 40,22.226273877355997,9797.138186099492,440.7908514112553,46.57880990767861,Cost FY Local EC,5479.045618779874,"HSBO: 35, Survey: Never",Hyst-BSO: 35,5180.052301261716,338.1266670665682,298.9933175181577,39.13334954841048,7
MSH2,38837.44851,cost init EC regional,22.226273877355997,9681.05464380327,435.5680442535298,46.57880990767861,5146.929778897327,57313.50374,"HSBO: 40, Survey: Never",Hyst-BSO: 40,22.226273877355997,9737.998983500187,438.13007241943535,46.57880990767861,Cost FY Regional EC,5318.890264105804,"HSBO: 35, Survey: Never",Hyst-BSO: 35,5180.052301261716,171.9604852084767,138.837962844088,33.122522364388715,8
MSH2,61146.864310000004,cost init EC distant,22.226273877355997,9679.769443299623,435.51022077350166,46.57880990767861,5140.380436798389,93713.10526000001,"HSBO: 40, Survey: Never",Hyst-BSO: 40,22.226273877355997,9719.967670255137,437.3188112361823,46.57880990767861,Cost FY Distant EC,5270.524386462458,"HSBO: 35, Survey: Never",Hyst-BSO: 35,5180.052301261716,130.1439496640687,90.47208520074219,39.67186446332653,9
